center,left,right,steering_angle,throttle,brake,speed
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_34_943.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_34_943.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_34_943.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_025.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_025.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_025.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_107.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_107.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_107.jpg,0,1,0,30.19033
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_186.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_186.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_186.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_257.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_257.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_257.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_337.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_337.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_337.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_433.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_433.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_433.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_524.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_524.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_524.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_594.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_661.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_661.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_661.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_734.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_734.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_734.jpg,0,1,0,30.18928
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_811.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_811.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_811.jpg,0,1,0,30.19026
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_882.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_882.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_882.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_35_957.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_35_957.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_35_957.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_024.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_024.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_024.jpg,0,1,0,30.19035
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_101.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_101.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_101.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_188.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_188.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_188.jpg,-0.15,1,0,30.18423
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_276.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_276.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_276.jpg,0,1,0,30.19035
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_352.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_352.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_352.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_432.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_432.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_432.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_516.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_516.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_516.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_591.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_591.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_591.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_666.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_666.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_666.jpg,-0.2,1,0,30.17995
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_747.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_747.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_747.jpg,0,1,0,30.18931
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_830.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_830.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_830.jpg,0,1,0,30.19014
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_909.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_909.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_909.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_36_986.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_36_986.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_36_986.jpg,0,1,0,30.19033
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_056.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_056.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_056.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_123.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_123.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_123.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_214.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_214.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_214.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_286.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_286.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_286.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_353.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_353.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_353.jpg,-0.05,1,0,30.18971
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_434.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_434.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_434.jpg,0,1,0,30.18725
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_512.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_512.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_512.jpg,0,1,0,30.1901
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_594.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_677.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_677.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_677.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_750.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_750.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_750.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_831.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_831.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_831.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_907.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_907.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_907.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_37_989.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_37_989.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_37_989.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_068.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_068.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_068.jpg,-0.2,1,0,30.17973
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_144.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_144.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_144.jpg,0,1,0,30.18928
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_231.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_231.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_231.jpg,0,1,0,30.1902
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_307.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_307.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_307.jpg,0,1,0,30.19026
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_374.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_374.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_374.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_458.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_458.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_458.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_533.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_533.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_533.jpg,0,1,0,30.19033
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_614.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_614.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_614.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_681.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_681.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_681.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_760.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_760.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_760.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_848.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_848.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_848.jpg,-0.2,1,0,30.17979
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_38_917.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_38_917.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_38_917.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_002.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_002.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_002.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_081.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_081.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_081.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_160.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_160.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_160.jpg,0,1,0,30.19033
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_250.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_250.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_250.jpg,0,1,0,30.19022
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_330.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_330.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_330.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_408.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_408.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_408.jpg,0,1,0,30.1902
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_481.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_481.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_481.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_563.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_563.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_563.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_647.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_647.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_647.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_724.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_724.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_724.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_792.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_792.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_792.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_859.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_859.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_859.jpg,-0.15,1,0,30.1842
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_39_935.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_39_935.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_39_935.jpg,0,1,0,30.18589
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_000.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_000.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_000.jpg,0,1,0,30.18997
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_086.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_086.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_086.jpg,0,1,0,30.19023
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_159.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_159.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_159.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_252.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_252.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_252.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_333.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_333.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_333.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_409.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_409.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_409.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_480.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_480.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_480.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_560.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_560.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_560.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_643.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_643.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_643.jpg,-0.15,1,0,30.18422
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_723.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_723.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_723.jpg,0,1,0,30.18951
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_797.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_797.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_797.jpg,0,1,0,30.19019
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_881.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_881.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_881.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_40_955.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_40_955.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_40_955.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_043.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_043.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_043.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_109.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_109.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_109.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_180.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_180.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_180.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_264.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_264.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_264.jpg,-0.15,1,0,30.18423
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_352.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_352.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_352.jpg,0,1,0,30.19103
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_427.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_427.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_427.jpg,0,1,0,30.19013
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_503.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_503.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_503.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_571.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_571.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_571.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_645.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_645.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_645.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_734.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_734.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_734.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_802.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_802.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_802.jpg,0,1,0,30.19058
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_881.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_881.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_881.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_41_967.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_41_967.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_41_967.jpg,-0.2,1,0,30.17986
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_42_036.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_42_036.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_42_036.jpg,0,1,0,30.18984
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_42_113.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_42_113.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_42_113.jpg,0,1,0,30.19025
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_42_182.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_42_182.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_42_182.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_42_265.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_42_265.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_42_265.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_42_336.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_42_336.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_42_336.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_42_428.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_42_428.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_42_428.jpg,0,1,0,30.1903
